paragraph_id,comp_00,comp_01,comp_02,comp_03,comp_04,comp_05,comp_06,comp_07,comp_08,comp_09
251,7.009305858774091e-06,0.0034453468369467634,1.1123800198321664e-06,2.674947359085107e-05,3.454189230833124e-07,4.3204426865557524e-05,0.0004050046748987954,0.07911778761639043,1.1679529755417521e-05,0.9169417603367105
252,9.741311076330157e-10,9.149294217745313e-07,8.067603273399113e-12,7.276983291806773e-10,2.441159662249541e-13,5.641246081963742e-10,5.1840393549573144e-08,1.0583930567101247e-09,0.9999887976364252,1.0232261084852195e-05
253,1.9380031785840324e-06,0.07011707805293332,9.095483677466417e-06,2.340895223451259e-05,1.0721299102939615e-08,9.57115316351745e-05,0.000236583758151843,0.0021876581486789987,2.539965677032177e-05,0.9273031156913301
254,5.779102755721735e-13,6.777150960427023e-10,1.0786767291409381e-11,1.0774471347897532e-12,1.3559227894926547e-13,1.8809606467640664e-08,6.329867660108209e-10,0.9999958402857033,1.357725982083303e-12,4.139580018782224e-06
255,4.810198206700342e-05,0.0028798053736097604,3.568729630321975e-05,1.2697810537517494e-05,2.0243239232411932e-08,0.00014077665669115548,0.0028294049706289667,0.2615856407883332,5.606478048755641e-05,0.7324118000980224
256,1.0604506642534076e-11,1.1103011803854854e-07,6.805191016741377e-12,4.3832566891434335e-10,9.170023428581089e-14,3.3617553323294736e-09,1.059115632786872e-09,0.9999809132282564,5.36779230879806e-10,1.8970328075073638e-05
257,1.0711459141731513e-10,2.0083071598135263e-07,1.54060145103601e-11,5.335549774245052e-10,6.181290703246829e-13,1.8879643053006024e-10,8.263970336493851e-09,0.9999481646481782,2.2494939847909596e-11,5.162538907167506e-05
258,3.587802575440039e-11,0.9999999839687918,1.3334244124746522e-11,6.192702652781519e-11,5.426933930440408e-13,1.9320783967817237e-09,1.7583235635075938e-09,1.97827011753399e-09,2.4580437380829657e-11,1.0226227181830258e-08
259,1.4616132680063266e-05,0.0025631011046297783,1.3540990980737107e-06,0.0005209206000261155,5.822137722158853e-07,0.00023877833445711316,0.001662195709969172,0.03329915636640869,8.592315966115593e-06,0.9616907031230671
260,5.732345505163448e-13,2.401513770489504e-10,4.9121013903173544e-11,1.3325631494725575e-10,1.1251134194242237e-13,3.241926935749851e-12,7.286685805701974e-12,0.9999999629810652,6.970842537538562e-12,3.657823779854576e-08
261,2.2934237034810515e-11,0.00023114175492717693,3.162575400269737e-10,3.903684039235863e-11,3.095253699112342e-14,2.4447478775876373e-09,6.227853838355214e-12,0.9832276362422329,1.1157687046039662e-11,0.01654121916243411
262,8.912958136898841e-10,1.5516389181311157e-08,5.214317589932996e-10,1.0268876044697253e-09,1.1979958525621958e-12,2.391520765409799e-08,6.483957885011721e-11,0.9999998900789311,9.391481523105515e-12,6.797436608985569e-08
263,8.93255375379791e-07,0.4990716475864347,1.1235269835237616e-06,6.437504974675648e-05,8.32972615683386e-08,0.00012277934329290796,0.00021404215971483297,0.006450266246242212,1.9164311849082275e-05,0.49405562522311225
264,0.0001235496312538529,0.014252405824768964,0.00010784789548075494,1.701096950040263e-05,1.5682346737127855e-07,0.030290495495850445,0.0006056760106473406,0.0003161960894132485,0.00037166518876055187,0.9539149960708581
265,1.0836524472520131e-05,0.0065410102618757215,2.0544443776036716e-06,0.00023045402097624838,3.2473353942098257e-07,0.00010095090566450639,0.000669972102271247,0.0012061419333651378,1.5806526299715235e-05,0.9912224485470869
266,8.960657628496928e-07,0.003023774521859136,0.00045446057242223197,0.0016830513353633069,2.92467668973501e-08,5.433756688442543e-06,0.0008540012946488382,0.00010620216802194031,0.0035912021884625714,0.990280948850041
267,2.401848566656398e-06,0.003106613023467212,6.952776505575872e-08,1.645242533974075e-05,1.5294201683897097e-08,2.379629750705623e-05,0.00021820023197927486,0.0009301220200800713,1.7883232119166442e-05,0.995684446098893
268,7.856805370975145e-13,0.9999999992235189,5.955860373517888e-15,4.1073243560317257e-13,3.552765044870596e-16,2.0406885820299739e-10,5.6962548651700314e-11,3.4872996409022844e-12,3.316034224759735e-14,5.108068453145947e-10
269,1.9462509247202363e-15,8.310024261522228e-08,4.7566527072907814e-17,1.6344267226160342e-13,4.1239157109487977e-17,1.5669111918686707e-15,2.558508665989417e-19,6.631919760498707e-10,1.1294303855513429e-13,0.9999999162362236
270,1.0562491236686178e-12,0.9999999979875156,1.3571918793195698e-14,5.4672767801331145e-14,7.410731646655939e-16,1.8123964111939676e-09,2.076643553672795e-11,1.8951115587452617e-12,9.738057016109774e-14,1.7631471187281063e-10
271,5.242245147210679e-12,0.11073232932694527,5.828620033842304e-13,4.889739673095812e-12,1.4697616876703965e-14,2.375433441514424e-10,6.093496846884303e-11,3.132451335849921e-10,6.107263919729957e-09,0.8892676639432933
272,4.022127508803926e-15,7.091071342884981e-06,2.1930596245375778e-11,3.8859475680109127e-17,4.6736205193494074e-20,1.5910194841479813e-10,1.0689603617826518e-12,0.9999929080335284,2.562500818122035e-16,7.129649960941645e-10
273,6.157097797878941e-13,0.9999802899688573,5.747172123731408e-13,1.0476018481914133e-10,2.0841312575918162e-14,1.3521277482644784e-10,1.0985876987981094e-10,1.1224472382641013e-08,1.4265053644326802e-11,1.969844134948399e-05
274,1.4189325717373548e-08,9.359495580583191e-08,1.1138412067714261e-07,3.327948035865159e-10,1.0443504032119367e-11,8.989630089394196e-07,3.776113081165264e-08,0.9999943239001479,9.377246699523094e-11,4.5197703005314104e-06
275,1.162849533936778e-05,0.998582589922701,0.00044216661103410783,9.261918537137146e-07,6.699116017322264e-09,0.000598135112950817,1.4796241251473938e-05,0.0002644484108951757,1.814023098641139e-08,8.528417473091645e-05
276,2.0879207315975316e-06,0.0008893451260163618,0.8604856179324901,6.763522959010815e-05,1.0471267332902931e-08,4.149069827695404e-06,2.2887755897242694e-05,0.001273875587545372,3.697279609528924e-07,0.13725402117856847
277,5.770419896597981e-22,1.2440296668394283e-17,2.3022349783375306e-21,2.956553124553931e-20,9.638792262614072e-25,6.61953911813948e-18,1.1726178879067681e-21,1.767029800887039e-16,6.4682897993517295e-22,1.0
278,3.5063246235103774e-11,2.121192747760162e-06,2.487033251509521e-12,2.2750516110593577e-12,2.2205311592429522e-14,6.225895667721322e-11,9.689661629945972e-10,0.9999978761263536,1.3306307555151583e-13,1.6096801263526808e-09
279,4.3115791569411586e-15,0.9999999999595275,2.1585279985223843e-17,4.1092383925476555e-16,2.4333336572056886e-18,4.0272418551286236e-11,3.1278627895213985e-14,9.081686307786785e-15,1.566179557078705e-17,7.865350453090615e-14
280,4.454949248043132e-09,1.732977190971163e-07,0.9999842448121081,5.640219792631716e-09,4.490854287553844e-12,5.1212965460757305e-08,2.047999133608628e-08,4.212543111480423e-06,1.0323074743072204e-07,1.1184323741834107e-05
281,1.2953011154108932e-16,8.124013602347182e-15,6.456614330715116e-17,1.7846792764998905e-14,2.966289471140326e-18,1.876528652277905e-14,7.898325768726307e-15,2.0940411766414233e-12,1.1896276350914448e-16,0.9999999999979536
282,1.5145891149326956e-07,0.00011296465193026564,1.9571834761421383e-06,0.012641332939011646,7.687020700911199e-09,1.4400675958529758e-06,4.5080770079918794e-05,0.0013056366060013322,1.122222515632074e-06,0.9858903064135403
283,1.3057839031458131e-06,0.17380452490309248,8.848015110720105e-08,1.7428185560470673e-06,5.460177165339722e-08,0.00016176447596401183,2.745409968621658e-05,0.0014918085010512023,3.633256570171104e-05,0.8244749237700244
284,1.8352046791380915e-06,8.828178416022771e-05,8.626114968654242e-08,2.424988066330432e-06,2.418095276067238e-08,2.1699643174429097e-06,4.6597510916989584e-06,0.00023504615196330475,2.8137464563646823e-07,0.9996651903388886
285,0.00064796123941055,0.7224147706549814,9.825206585191313e-06,0.00017450103674022556,3.0025942498763336e-06,0.0034072344487410832,0.03605905102042137,0.008972303410893083,4.989772463487973e-05,0.22826145266324738
286,4.847350441288226e-05,0.0006359808408886281,4.6094224109010574e-05,0.000143467622917459,1.8224939797485278e-07,0.0664344261879898,0.02125141386715975,0.0010721178364888281,0.0009519075468269472,0.9094159361198657
287,0.003479953093722383,0.06631512174421578,0.00020229052417697894,0.000635675849705567,1.675959967521723e-06,0.019618418211097995,0.01700753276801894,0.00255723243815374,0.000861519247512556,0.8893205801633226
288,3.5964099518851373e-06,0.9563661980388566,8.828241161946928e-09,5.068778643225062e-07,5.730755985421204e-10,0.00393742861718822,6.412161233209766e-06,0.00010363508610262089,4.346986069897369e-07,0.03958177870896439
289,7.330216683554755e-10,8.763977307727024e-10,2.8576313137044874e-11,1.163210040184805e-06,7.446057699392954e-14,0.999992352784511,3.5433087826957065e-09,2.2490388334364062e-10,3.2730872888206113e-11,6.4785664847088625e-06
290,0.00045110691627196867,0.06893661985128888,4.615913354244742e-05,0.0007686572011813995,3.679201852495008e-05,0.002856810439540731,0.032131202310910593,0.007083647862775222,0.00012821778504143582,0.8875607864809515
291,3.1348995710632075e-05,0.0017218929451466723,1.0402689680590345e-06,0.00023692114062258702,3.2696780877114447e-07,0.0026967179156386226,0.0004790544538755197,0.0007885916494565667,0.0016107948465451524,0.9924333108163182
292,6.724740967386983e-08,5.345108251674795e-05,7.633010326723135e-09,4.46504771405525e-07,8.012176844589162e-10,0.000511661038309338,7.40484040222196e-05,0.970260295807841,2.7457368343729396e-07,0.029099746907224874
293,0.00837849179653721,0.0072390285618915366,4.973009875997451e-05,0.0012058147370413476,1.2152802140398912e-05,0.03072281142148148,0.051981365059996475,0.017231695911394684,0.0006803512835694682,0.8824985583272659
294,0.07204430290402342,0.0008217978266232081,0.005807835827242264,0.0020500098898563234,9.379192458167784e-07,0.005890067628693824,0.02813216152418053,0.0025330608403215634,3.747313203194634e-05,0.8826823525077163
295,0.0011694106006546051,0.0032350141093482987,0.0001689889239515825,0.0007636093722411842,1.807019797835087e-06,0.002100767935869657,0.02490148747696213,0.0011222266271270964,0.0005434162657528501,0.9659932716682648
296,4.4977864594226284e-14,0.5176287260410757,4.679246354349287e-09,1.5815969014944988e-11,2.9306061784037904e-16,4.988195707958104e-09,8.348934122847987e-16,6.416719907847108e-09,6.679643000235936e-13,0.4823712578581528
297,1.2596427845549937e-06,0.0010509803305687657,4.340794852675949e-08,2.3390079893649294e-06,1.0695372538812858e-08,1.2066972737840022e-05,0.00027956193257290855,0.0006774418736787934,6.172096077238794e-07,0.9979756789266282
298,0.00023196887283275387,0.009959923446795377,0.0005918546754716409,0.00018461409593710366,1.8195070856491312e-07,0.0029683145661470113,0.05276689175456374,0.14316925729726443,8.3476645555724e-05,0.7900435166946156
299,1.259894003954477e-10,2.0391825845048308e-08,2.5101326250521163e-11,4.218335123048299e-09,1.3555157801008283e-12,1.7138439478116722e-08,7.57858012690576e-09,0.0016262250479969658,9.103888248300861e-10,0.9983737245620238
300,5.3468448092826985e-06,0.001685848914788158,0.0006374842403477302,0.0006995934308746977,4.987981834968501e-08,3.5954210016818575e-06,0.0015452612237650018,0.9706094051569826,0.011423832131580755,0.013389582756043593
301,6.376262848753601e-11,2.4572000501124216e-07,1.49520647205392e-10,8.040689703447915e-09,4.30737470902806e-10,5.142622391207726e-09,1.3880377628444475e-09,7.194232871493023e-05,7.604056342678221e-11,0.9999277966598513
302,5.08005240440938e-05,0.08098326052845803,1.3333150230389466e-06,5.6652554841634774e-05,9.540350552711716e-07,0.00018512961954554388,0.02458760307660161,0.018348973213109375,3.503896231228377e-05,0.875750254170958
303,1.1123856792909704e-08,0.017372269915383154,1.1556396796762653e-09,8.357548870498402e-08,1.1036045048884877e-10,3.080983962716365e-08,4.255039641360975e-07,2.8432074972935767e-06,5.938902709391907e-09,0.9826243286590448
304,0.0029605500126500066,0.0001405394386609442,6.088820320939766e-07,1.0956165774822907e-05,9.484344942881227e-07,0.0011185738241784263,0.004177289326221731,0.022918504986559684,6.356071770028132e-05,0.9686084682116707
305,5.716144879979949e-11,1.579369623038448e-08,2.139877321735784e-10,4.7470676504638995e-11,5.741064002674611e-14,3.32116803668937e-07,3.7736522467713656e-08,0.9999434027011594,2.7432243101500685e-11,5.621130574755629e-05
306,5.1083308720562296e-05,0.042162187125160726,1.225422373469449e-05,0.0003428309946593332,4.2409534844901164e-07,0.004126603492966866,0.00942961843251428,0.003106936546988411,6.506769944110679e-05,0.9407029940804399
307,8.600140230266874e-05,0.000577020933944244,2.1997863090607758e-06,3.274010753473443e-05,1.281489094634932e-06,0.0004354346831102857,0.0006346608127961255,0.005912787269425426,4.32686120183062e-05,0.9922746049035019
308,1.916568511237318e-05,0.0011850407925743066,1.424822349455523e-05,0.001715353067873023,2.7903935481208074e-07,3.2342288081941944e-05,0.0005677812689785123,0.0008411094091605902,5.3828339847321736e-06,0.9956192973913861
309,1.537170966292001e-05,0.011390830459939518,0.0776736562931736,6.8101077990818524e-06,4.495820037691356e-09,0.002947069917769106,6.378145327130185e-06,0.0281819595521033,7.444280896583377e-07,0.8797771748902683
310,2.146094386944594e-06,0.0021699156721129804,4.620069404540002e-06,0.00014904743424332408,2.2037241247298513e-07,2.949168700168978e-05,0.0005777305147706294,0.0008432871751978798,5.392434711294658e-05,0.9961696166332895
311,7.032309964791427e-05,0.0049774994198664105,1.7027485682593427e-06,0.008044741576047539,3.801790974037705e-06,0.00023266778941808525,0.00115444292609766,0.28547053833847624,2.6318411151668624e-05,0.7000179638998605
312,6.529485730825404e-07,5.513008243989096e-05,7.282355748844851e-08,6.270560891414056e-06,2.9778138314503702e-08,9.370716709740568e-07,3.0129299541677153e-05,1.782498668719974e-05,2.56498451546338e-06,0.9998863874640667
313,1.9824585849326515e-08,1.2402506767487784e-08,1.5076051033383477e-11,4.3340984408208857e-10,3.333377137967456e-12,5.197290826959281e-07,6.975765160998415e-07,0.9999970704936623,5.275652244534006e-08,1.626765225342439e-06
314,0.000443515567564344,0.27796546575937164,1.4001162772956704e-05,0.0005649312936605271,1.9976519533521516e-05,0.0031514944385149057,0.04924994466801007,0.00951581100465612,1.6371272069119075e-05,0.6590584883139357
315,1.606083139983505e-09,2.186716280119547e-06,1.630014094232063e-10,2.7014784966161853e-09,1.2107923208989556e-11,8.5961657114966e-08,1.3371940367202764e-07,0.9994998870537661,9.961151661803989e-10,0.0004977010700291313
316,5.5734593120460676e-05,0.0008399204334424551,2.928402298137566e-06,0.00020150575836131728,7.226207477059733e-05,0.0003046253682439375,0.011887127842002578,0.0003961170066935827,9.971798142442698e-05,0.9861400605396216
317,0.0002733964556856491,0.0007604732801989883,0.0002425290505903406,0.003542893131631617,7.657072287260141e-06,0.0010407460717673305,0.02170315214911405,0.003557213771993625,8.16828637640894e-05,0.9687902561529249
318,3.3943473936634383e-09,3.374147680634494e-07,9.509245063000955e-10,1.8972238512081623e-07,1.3734893291432861e-10,2.3133575114236386e-08,4.910114994381691e-07,3.06860104576687e-07,4.591334539279922e-09,0.9999986427838055
319,0.003968976824949973,0.07622936023110274,0.0317321044236493,0.026997008357782397,6.671833726824746e-07,0.0026883812986320424,0.7941644260003,0.031677588408754814,0.00019334016758665358,0.03234814710390991
320,0.0004859931353557418,0.008839872870693724,0.00016918713062146948,0.000246284840939794,3.002680889802928e-06,0.008721184791708868,0.011299527894444229,0.04803520899467451,7.28109823180277e-05,0.9221269266784229
321,2.3638365499262843e-07,2.6780244165570708e-05,4.984378003539099e-08,1.4763792445733664e-05,1.367023932969698e-07,8.676631784495705e-07,2.5771549866924303e-05,2.183945874395993e-05,6.446905657407619e-07,0.9999089096712371
322,0.00048756574472337175,0.002945060267554601,0.00011888450446170342,0.0001912312652454392,3.681112567780647e-06,0.0007817016732970052,0.0466235668795763,0.003968217176683707,0.0037515139447537307,0.9411285774312335
323,0.0005448947752730957,0.05280579523248706,2.8013031053970584e-05,0.00041445861972289505,2.4110520149282954e-05,0.0020924108622914802,0.09989426456906639,0.0028217636576385965,8.171693786651985e-05,0.8412925717943641
324,4.908528643307345e-05,0.0029890749049574054,1.6160249986441886e-06,3.810908181530755e-05,1.2457499543066037e-07,0.00013696370777584947,0.00034453595064712106,0.00024895768698310686,7.567562797315222e-06,0.9961839652186053
325,1.4087986046479734e-10,0.999997979813537,1.4074096567125168e-11,1.1826603968293212e-10,3.5526850538779725e-13,1.1946032024087994e-06,1.4432885339343637e-08,2.7251074799021436e-08,4.8040572732062904e-11,7.835777753863523e-07
326,0.006663940010936422,0.006566767239182581,0.0003951676607078853,0.01543723535333851,7.70242604813412e-06,0.0011651130953483622,0.015127668750441371,0.0011663601185001276,9.863789466417339e-05,0.9533714074508948
327,1.5896225659726034e-07,0.053702089777713305,0.0002897287877731793,6.0445065787867505e-05,1.2492078686694218e-08,1.4684204270414255e-05,1.6160161425793127e-05,0.0005031463799630804,1.0368932724397343e-06,0.945412537275348
328,2.4889542183656767e-07,0.9992205151149782,4.786880520792681e-09,7.047043926285708e-07,2.0967722273535408e-10,1.3202756559303708e-06,0.00011412971493901129,8.733873078014012e-05,1.0327480937586558e-08,0.000575727239713277
329,0.001010727402996224,0.00671885138781561,1.1996051371089113e-05,0.0002822352664327482,1.171970957963034e-05,0.0007337383854139064,0.08089183335077656,0.0017856988489903087,9.16750171221864e-05,0.9084615245795123
330,0.09618370390237028,0.04509106505449981,0.013349619269087785,0.003922923953733937,1.304642631873804e-05,0.05479361040025277,0.00897695064990453,0.0014718177886115257,0.0004028756555000183,0.7757943868997539
331,7.827638771975268e-11,5.807702828126808e-10,1.7904349605077574e-12,0.9999985100648432,1.1523907426529014e-13,2.1710899116840363e-08,6.802889994407566e-08,1.8484012642558475e-09,4.0669023061907805e-11,1.3976453300950196e-06
332,0.09429059228113158,0.02421164674386746,0.009385440068646623,0.02045130085121442,1.1651506705117175e-05,0.01914134170572243,0.04146471074220861,0.01574018691415326,0.00020228467352550227,0.7751008445128634
333,0.0002596205834340422,0.13675231299533733,4.8272438015439194e-05,0.00031613719693839357,3.189600353807888e-06,0.00036023066150341857,0.017962406052571715,0.0024397118017044223,2.5727433332320323e-05,0.8418323912367585
334,0.002117182381978709,0.0028922749119457535,0.0003501949431633617,0.0015492665670359996,3.274379434891785e-06,0.001398545541393983,0.046342670608256975,0.008547044445748686,0.00033324345664428775,0.9364663027643517
335,1.245737226478685e-07,0.0002179785591529425,1.246605734822257e-08,4.118739308279356e-06,2.800868013621691e-09,0.00016393776461461225,3.041477622137943e-06,5.724674853288403e-06,0.9991914962774847,0.0004135626662331912
336,6.629588636511309e-15,8.685727918550226e-07,6.336621844773993e-14,2.542998330115541e-16,1.2694571483431039e-18,8.972534482174284e-12,9.96168150121033e-12,0.999999131407926,1.9393241461430785e-16,2.4533619239636347e-13
337,2.3815483418867826e-24,4.854394234147353e-20,2.120899534691226e-25,1.7410864388860673e-20,3.4442585755325076e-26,1.0403058962048058e-23,2.799200206894024e-23,8.993124245364835e-21,5.333246069726877e-24,1.0
338,4.3115791569411586e-15,0.9999999999595275,2.1585279985223843e-17,4.1092383925476555e-16,2.4333336572056886e-18,4.0272418551286236e-11,3.1278627895213985e-14,9.081686307786785e-15,1.566179557078705e-17,7.865350453090615e-14
339,4.911021277302702e-09,1.2380686884436733e-06,0.9994174787720178,5.614880891190046e-09,8.279053903421359e-12,1.070553718904651e-07,4.633645165063633e-10,0.0005772019690761237,3.200076935287327e-08,3.931136533188963e-06
340,0.003075804598075437,0.02368543919684365,0.0024088461438907275,0.0006999732289083849,1.1884330640482163e-05,0.0007195671046142111,0.22076851172145273,0.39973382738579133,7.178122798555743e-05,0.3488243650616977
341,0.0007876854182650251,0.057362477883266594,3.7315061586821015e-06,0.001223932018861353,5.099051728062418e-06,0.016380694274979065,0.019554948687540777,0.002815357246918241,3.901028684338053e-05,0.9018270636253383
342,1.1270606833870012e-12,3.0192488934628293e-10,1.0878272121413242e-13,1.172567937997139e-12,2.161580975846887e-15,8.69818699086158e-09,4.939654512470233e-09,0.9999999145525217,4.19242118397529e-11,7.146329987004189e-08
343,0.00012636969754094147,0.003576201957043658,2.270215644120885e-05,0.0002792959296079333,2.9600076740994575e-06,0.0026123943567421984,0.018886507055078567,0.07437821610488109,5.660750747461396e-05,0.9000587452276225
344,0.0003730544409131526,0.002463867359279908,0.00027522140665490054,2.3968522457923182e-05,1.4647729102885854e-07,5.613788147958678e-05,0.006876600985189301,0.006009750586203845,0.00015688022019243964,0.98376437212031
345,1.6094221607735494e-05,0.0005068970146981438,2.9371798580642237e-05,7.345787435521095e-05,1.2676443247129862e-07,0.00038238409818076743,0.010714873122620776,0.002034746143000168,7.26055779450899e-06,0.9862347884047243
346,0.00011761084271075302,0.17196283544050775,1.5788026365405802e-05,0.0005893546163052902,3.1670213109915316e-06,0.0005729891384504974,0.018307470423956054,0.0006453659003002066,0.00016526334709329567,0.8076201552429059
347,0.044500797674123356,0.006295453551720497,0.01730507704173813,0.00275992777644641,1.450415646196205e-06,0.0018398415704593573,0.04349477249485545,0.004070767712770853,0.0004985788965424459,0.8792333328656857
348,1.494688445489605e-07,0.9871839373933566,3.989596909097153e-08,1.6812175663235998e-07,2.704726766227186e-10,1.5295009101845218e-07,5.769595621270127e-07,3.66479789972797e-07,5.233170491848407e-09,0.012814603227078116
349,3.895005651221657e-06,3.5632981963662415e-05,0.9983365101562798,0.0005844633585215753,8.82355685051489e-09,7.758559606915005e-05,5.55122693968577e-07,0.00011774928031398225,0.0002705712746696571,0.000573028400365406
350,2.02701663676208e-06,0.01064386631947872,4.150026532208316e-05,0.00010628005149187895,1.8456241894618035e-08,0.0004115547239363817,0.000561377133839095,0.001968358321198211,1.850231178998298e-06,0.9862631674806079
351,0.00029816300593477974,0.005458346798432751,8.758164834127375e-05,0.0005100274010884173,3.301957835335272e-06,0.013425415054175617,0.025433638250159204,0.0027663692588045154,7.890095558136151e-05,0.9519382556696865
352,0.013043633328811326,0.04972701280902193,0.00032753168716215047,0.007854673073471461,2.994622391495627e-05,0.05524769492400209,0.1003910280001115,0.03622222769534768,0.00023418890481658166,0.7369220633533438
353,0.0006331541406712702,0.006289183798804951,0.0005765359012794884,0.0027501528661675774,7.330647963272328e-06,0.0016617289707664942,0.1905225028882843,0.11078261396708504,0.0005822736453778477,0.6861945231736455
354,2.268809064124335e-06,0.002171118699840733,0.1296538583444802,6.101597220294337e-07,1.6877991508495199e-10,0.000365127252899828,6.298033745443001e-06,0.08915024996793099,1.4776748068412584e-06,0.7786489908887593
355,0.00011963142817155058,0.006789689158938228,0.0003102296928487429,0.0031136520470805397,2.2999994366602097e-06,0.0007378726931165344,0.04117336863924546,0.12660636060884753,0.000813409472645089,0.8203334862595574
356,5.054597785608036e-09,1.7086042540817537e-06,0.9922996689679122,3.071451469147145e-05,9.359913748532098e-11,3.459783174053832e-05,1.6332384622725718e-07,8.893437520729095e-05,2.690319901736887e-09,0.007544204543809831
357,1.0841020707118944e-05,0.00035432505057608976,7.859809534620918e-05,4.718014089286394e-06,9.338864409245588e-10,9.075777262423002e-07,6.417689720445508e-08,6.124469046049169e-05,3.061933658163018e-09,0.9994892973782875
358,0.00048671316448984693,0.0019520075574551102,0.10015915623176784,0.0022531222360740594,5.030932560998812e-07,0.001242111894337976,0.018656004137834855,0.012410759610672941,0.00013736418675697253,0.8627022578874343
359,1.0539727688860267e-07,0.9978931747438405,3.1717962076568656e-08,1.5478084356140807e-07,1.1832755650020114e-10,1.1837540569179061e-07,5.697681224996752e-06,0.0017438204955532647,8.201254856761879e-07,0.0003560765640867454
360,5.335942242890708e-09,9.514124286193834e-06,0.9270317358519875,3.6057754163959668e-06,9.885288902632599e-14,2.9800855438378586e-06,3.4380451658854065e-08,1.1194237712040303e-05,2.4794905057892368e-09,0.0729409277290834
361,5.760145091053326e-09,1.3010226288070751e-05,5.900583080893492e-06,5.907232999605492e-06,9.006127572480895e-10,3.909430092925156e-07,3.320903662766581e-08,0.999899714000702,3.186530355780812e-08,7.500527882385034e-05
362,2.884311814459335e-05,0.0022535129555485336,0.0019990879220825757,0.00012157823391949354,1.6812531195472952e-08,2.7246313713384734e-05,0.002593443140262333,0.008876826675385367,3.3242304245958764e-06,0.9840961205978949
363,1.8274994870327493e-06,0.00034789482401005595,0.00010915742438833158,0.0005397480822230572,6.003929649889532e-09,8.10784368000637e-06,0.00010190632133462668,0.0037558494712511396,4.43978948978247e-07,0.9951350585507335
364,1.0738978059358914e-07,0.0005780756413814298,0.00012791097806785995,0.00013439772572007694,3.7496081319089305e-08,4.892971467245012e-06,2.1869237805616426e-05,0.00039029067121643715,1.4461352177919411e-07,0.9987422732748965
365,0.0017518468590243578,0.013928984674413185,0.0003720612501383392,0.02031327153946378,1.2169466843010697e-05,0.0010128392863972282,0.1080672021284005,0.013218713925779575,7.469470595507722e-05,0.8412482161635301
366,0.0010127710079928414,0.023296170804204975,7.960163661088833e-06,9.150009127188405e-05,7.633504663871773e-07,0.0005658841542550267,0.006862847984511354,0.0009342492889661482,3.6292160721887e-06,0.967224223938617
367,2.061789362828687e-07,0.00037963794638919184,0.0001511204490932978,0.0012371967495552216,3.045584940840823e-09,1.2971848305971538e-05,8.006220868850087e-05,4.1749121340352706e-05,2.144285917972394e-07,0.9980968380235614
368,1.8955115917601954e-05,0.00022257258411515274,0.01947910834293972,4.716139060137018e-05,9.593138757046178e-09,0.0001715578769214817,0.0002074142502385348,8.536728579072622e-05,8.961342883663283e-06,0.9797588922173617
369,3.958705501833135e-10,1.5354716049716783e-07,2.9613093874980578e-09,0.9999624082471668,1.4967720123231788e-11,3.959637278396875e-09,3.219655378031226e-08,1.3854004442109346e-08,4.0644432048036995e-10,3.738441686602045e-05
370,0.0035058491049928574,0.0008075891549112811,2.071503972314542e-05,0.0002196082736412502,1.328146761127891e-06,0.002208161403574178,0.021420517080432987,0.0018189517485298905,0.0002453327747181548,0.9697519472726683
371,0.0005313004121690911,0.0015916838086972895,0.03754088345897647,0.00010519721634930555,1.4763022054262372e-07,0.0012566736272030645,0.002561495943537011,0.006271498263616657,9.909078554480713e-06,0.9501312105607868
372,9.876800104540439e-10,0.9996699526077782,1.2965368106238908e-08,3.5931291732987885e-08,1.0056616456051546e-11,1.3680752501527716e-08,6.993992131966932e-07,0.00018360033726724166,1.3719222247374074e-09,0.00014568270875538807
373,4.847572780212197e-13,0.999998978831921,1.3083658912511102e-13,3.184423634095577e-11,1.379090507405933e-15,6.453902960731409e-11,2.6345008720877507e-10,1.6149391962204556e-12,2.3678083855963337e-13,1.0208056740524871e-06
374,1.9003652810400244e-05,0.005784954791917351,4.347266401271936e-05,0.0013996967647308337,1.290370942096461e-06,9.588664080201972e-05,0.00044737599070802014,0.0009601660998902256,5.47602619436749e-05,0.9911933927623036
375,0.00018145352356074815,0.0004469397830106085,4.096875008860768e-05,0.0003328827405888157,6.050956259130518e-06,0.0008594587929703584,0.007543316912319206,0.0005040829651847204,0.00010920422234487894,0.9899756413535724
376,8.028535287928938e-11,0.9999999998024123,1.7853539760314126e-12,6.824448944965165e-14,8.394396803877201e-16,9.186985724957819e-13,1.0954642925325148e-10,4.5344287535173925e-13,5.025913659661931e-16,4.54520490711974e-12
377,0.00098414083813071,0.002068443079814883,0.0004312939567469817,0.0009051576776871679,3.4902099802594465e-06,0.002408581484848499,0.07301067288229687,0.006313754969287758,0.00020205588271980635,0.9136724090185941
378,5.234018139520863e-16,0.9999967035355203,5.064279475402677e-14,1.6305249861766286e-13,1.7611420404649527e-17,3.006207411182656e-11,3.1547929116987134e-14,1.239268597381768e-12,1.324578184504781e-16,3.296432907803561e-06
379,2.761383515902915e-05,0.0005229301943608473,6.90080565378419e-07,5.485820939558069e-05,4.867827725055365e-07,4.478581273043187e-05,0.0009446685471716657,0.007105601062285656,5.001224446719549e-06,0.9912933642512213
380,0.00019611720713023995,0.023308979648986566,4.929493827749559e-05,0.0006426049261423228,1.003846679308562e-05,0.004554573903967836,0.240110196666735,0.046442482851514644,4.747113230117073e-05,0.6846382402582232
